str_of_words,is_person,type
Nicole R. Hughes,1,human_name
Osmarie K. Jimenez,1,human_name
Alicia  Jipp,1,human_name
Jannelise V. Jusino,1,human_name
Melanie R. Laguerre,1,human_name
Damaris  Lawton,1,human_name
Yorisane  Lazo,1,human_name
Edmee I. Lebron-Catala,1,human_name
Jeasie  Leon-Rivera,1,human_name
Jessica  Lopez,1,human_name
Monica M. Lopez,1,human_name
Valerie  Lopez,1,human_name
Stephanie S. Malatesta,1,human_name
Esbeida  Maldonado,1,human_name
Glenda Y. Maldonado,1,human_name
Claudia E. Mancillas,1,human_name
Jessenia  Marcano,1,human_name
Sonia I. Marquez,1,human_name
Lucy P. Martin,1,human_name
Antonia  Martinez,1,human_name
Damaris  Martinez,1,human_name
Giovanna A. Martinez,1,human_name
Magadalena  Mejia,1,human_name
Nain  Melvin,1,human_name
Sisy F. Mena,1,human_name
Yamila M. Mendinueta,1,human_name
Kassandra O. Mendoza,1,human_name
Gillymar  Menendezcollazo,1,human_name
Rebecca R. Middleton,1,human_name
Giselle M. Miranda,1,human_name
Jahaida  Montes,1,human_name
Mary  Montes,1,human_name
Emilia Y. Morejon,1,human_name
Luz M. Myers,1,human_name
Samantha N. Negrych,1,human_name
Maria P. Ortiz,1,human_name
Whitney D. Ortiz,1,human_name
Josefa  Osorio,1,human_name
Teresa M. Padron,1,human_name
Glennis L. Pagan,1,human_name
Ernestina  Palomares,1,human_name
Julita D. Parias,1,human_name
Alcaria  Passalis,1,human_name
Roxana A. Patino,1,human_name
Vivian  Pavon,1,human_name
Linda  Pedroza,1,human_name
Christina  Peraza,1,human_name
Jesenia A. Perez,1,human_name
Kenia  Perez,1,human_name
Sandra G. Perez,1,human_name
Leonora L. Perez Khan,1,human_name
Terray M. Perez-Lemus,1,human_name
Martha  Pineda,1,human_name
Marisela  Pinon,1,human_name
Mabel N. Pozo,1,human_name
Elizabeth  Quintero,1,human_name
Melinda  Ramirez,1,human_name
Sophia R. Ramirez,1,human_name
Claudia E. Ramirez-Gonzalez,1,human_name
Ruby L. Ramos,1,human_name
Lanessa N. Riobe,1,human_name
Sarah E. Rivas,1,human_name
Marie E. Rivera,1,human_name
Melissa  Rivera,1,human_name
Melissa  Rivera,1,human_name
Sabrina  Rivera,1,human_name
Victoria M. Rivera,1,human_name
Jennifer  Rivero,1,human_name
Nanci D. Rivero,1,human_name
Ana  Rodriguez,1,human_name
Audrey M. Rodriguez,1,human_name
Marelys  Rodriguez,1,human_name
Selina  Rodriguez,1,human_name
Wanda  Rodriguez,1,human_name
Yomary M. Rodriguez,1,human_name
Mayra  Rodriguez-Cabrera,1,human_name
Danniella  Rodriquez,1,human_name
Lotia T. Romanes,1,human_name
Isamar  Rosario,1,human_name
Lydia A. Rosario,1,human_name
Sonchaim R. Rosario-Andino,1,human_name
Maria C. Ruiz,1,human_name
Monica A. Sablon-Zolorzano,1,human_name
Dessie  Santiago,1,human_name
Isable C. Serna,1,human_name
Gloria S. Serrano,1,human_name
Leticia M. Silva-Carpintero,1,human_name
Jobitza B. Soto,1,human_name
Diadenis  Suarez,1,human_name
Yileymi  Suarez,1,human_name
Josselyn  Suazo,1,human_name
Ana G. Sustaita,1,human_name
Maria  Tarrago,1,human_name
Yvanna N. Tirado,1,human_name
Abiezer  Torres,1,human_name
Adriana R. Torres,1,human_name
Rosa M. Torres,1,human_name
Emily M. Tranchida,1,human_name
Elizabeth  Tsu,1,human_name
Eulonia D. Urbano,1,human_name
Marisol E. Valencia,1,human_name
Jessica  Vega,1,human_name
Maria  Vega,1,human_name
Melissa I. Vega,1,human_name
Nicole  Velasco,1,human_name
Ivanna V. Villanueva,1,human_name
Georgina M. Villar,1,human_name
Ondina  Williams,1,human_name
Sandie A. Yentis,1,human_name
Yesenia M. Zavaleta,1,human_name
Judy  Alonso,1,human_name
Sheila D. Arroyo,1,human_name
Jennifer  Brunos,1,human_name
Sally M. Cunningham (Castro),1,human_name
Crystal  Deleon,1,human_name
Maria G. Estrada,1,human_name
Gabriella D. Flahiff,1,human_name
Courtney  Galvan,1,human_name
Jasmine D. Gonzalez,1,human_name
Angelina  Guajardo,1,human_name
Nina M. Gutierrez,1,human_name
Norma L. Gutierrez,1,human_name
Geraldil  Hernandez,1,human_name
Gloria P. Landeros,1,human_name
Angela P. Mancias,1,human_name
Jazmin  Mata-Vazquez,1,human_name
Eleazar P. Mendez,1,human_name
Takemi M. Mendez,1,human_name
Maria F. Perales,1,human_name
Mirssa  Perez,1,human_name
Vera M. Perez,1,human_name
Delfida  Pineda,1,human_name
Christina  Ramsey,1,human_name
Betrice  Rodriquez,1,human_name
Lisa M. Rogers,1,human_name
Denise T. Ruiz,1,human_name
Cynthia  Sanchez-Reyes,1,human_name
Maria G. Serrano,1,human_name
Delia D. Sotelo,1,human_name
Eulalia  Tate,1,human_name
Monique M. Torres,1,human_name
Lynette  Trent,1,human_name
Maria S. Vasquez,1,human_name
Dora M. Villarreal,1,human_name
Manuella G. Whitfield,1,human_name
