str_of_words,is_person,type
Javier E. Alcaraz,1,human_name
Cesar  Alcivar,1,human_name
Guillermo  Alcorta,1,human_name
Mayronn N. Alejandro-Cajigas,1,human_name
Oscar  Aleman,1,human_name
Santos C. Aleman,1,human_name
Brayan P. Alfaro,1,human_name
Christian J. Alfaro,1,human_name
Eduardo  Alfonso,1,human_name
Jesus  Alfonso,1,human_name
Jose  Alfonso,1,human_name
Luis A. Alfonso,1,human_name
Heliodoro  Alfonso-Gonzalez,1,human_name
Pedro M. Alfonso-Herrera,1,human_name
Anthony J. Algarin,1,human_name
Alvin  Alice,1,human_name
Anthony  Alicea,1,human_name
Efrain  Alicea,1,human_name
Esau Ismael. Alicea,1,human_name
Francico R. Alicea,1,human_name
Jonathan  Alicea,1,human_name
Jonathan M. Alicea,1,human_name
Raul R. Alicea,1,human_name
Francisco R. Alicea-Rodriguez,1,human_name
Nahun O. Alicea-Torres,1,human_name
Roberto M. Almaguer,1,human_name
Carlos J. Almanza,1,human_name
Jose M. Almaraz-Gomez,1,human_name
Jesus A. Almodovar,1,human_name
Junior  Almonte,1,human_name
Leonardo  Alonso,1,human_name
George A. Altarriba,1,human_name
Edward  Alvarado,1,human_name
Erik  Alvarado,1,human_name
Ignacio L. Alvarado,1,human_name
Joshua L. Alvarado,1,human_name
Luis R. Alvarado,1,human_name
Pedro  Alvarado,1,human_name
Torbio  Alvarado,1,human_name
Uriel  Alvarado,1,human_name
Wiliah  Alvarado-Diaz,1,human_name
Cipriano  Alvardo,1,human_name
Alfredo C. Alvarez,1,human_name
Anthony I. Alvarez,1,human_name
Carlos A. Alvarez,1,human_name
Daniel M. Alvarez,1,human_name
Diego  Alvarez,1,human_name
Edgar L. Alvarez,1,human_name
Eli V. Alvarez,1,human_name
Felix  Alvarez,1,human_name
Gean M. Alvarez,1,human_name
Juan  Alvarez,1,human_name
Julio C. Alvarez,1,human_name
Justine  Alvarez,1,human_name
Luis E. Alvarez,1,human_name
Nestor A. Alvarez,1,human_name
Oscar  Alvarez,1,human_name
Ramon  Alvarez,1,human_name
Raymond  Alvarez,1,human_name
Rene A. Alvarez,1,human_name
Xavier O. Alvarez,1,human_name
Yasman  Alvarez,1,human_name
Felipe  Alvarez-Alvarez,1,human_name
Julio  Alverez,1,human_name
Marcelo A. Alves,1,human_name
Roberto  Alvez-Capo,1,human_name
Ricardo  Amaya,1,human_name
Juan C. Ambrocio-Valencia,1,human_name
Juan P. Ambrosio,1,human_name
Alex A. Amillano,1,human_name
Hector L. Anavitate,1,human_name
Jacobo B. Anaya,1,human_name
Yasser  Anaya,1,human_name
Jose  Anazco,1,human_name
Raymond J. Andrades,1,human_name
Jose D. Andrews,1,human_name
Miguel A. Andrillon,1,human_name
Luis E. Andujar,1,human_name
Angel A. Andujar-Ruiz,1,human_name
Carlos A. Angee,1,human_name
Francisco  Angeles,1,human_name
Rigoberto A. Angeles,1,human_name
Edward J. Angelet,1,human_name
Jessie  Anguiano,1,human_name
Mark  Anguiano,1,human_name
Carmen  Anguilar-Gamino,1,human_name
Eduardo V. Antonanzas,1,human_name
Profirio  Antonio-Sanchez,1,human_name
Moises  Antunes,1,human_name
Carlo  Antunes-Salgado,1,human_name
Salvador  Antunez,1,human_name
Gil  Apolinaris-Maldonado,1,human_name
Aramis  Apolito,1,human_name
Florentino  Apolonio,1,human_name
Efrain  Aponte,1,human_name
Javier  Aponte,1,human_name
Javier R. Aponte,1,human_name
Josue L. Aponte,1,human_name
Leonardo Jr.. Aponte,1,human_name
Luis  Aponte,1,human_name
Yovany L. Aponte,1,human_name
Luis  Aponte-Rodriguez,1,human_name
Fernando  Aquilar,1,human_name
Floriberto  Aquino,1,human_name
Reinaldo G. Aquino,1,human_name
Luis A. Aragon,1,human_name
Domingo  Aranda,1,human_name
Raul  Aranda-Hernandez,1,human_name
Donovan P. Araud,1,human_name
Angel  Araujo,1,human_name
Guillermo O. Arbelaez,1,human_name
Allen R. Arbogast,1,human_name
Jonathan  Arce,1,human_name
Juan M. Arce-Rojas,1,human_name
Dwayne C. Archuleta,1,human_name
Esteban M. Arellano,1,human_name
Jesus  Arellano,1,human_name
Enrique  Arellano-Medrano,1,human_name
Luis H. Arevalo,1,human_name
Hector J. Argueta,1,human_name
Enrique  Arias,1,human_name
Josue  Arias,1,human_name
Roberto  Arias,1,human_name
Ramon U. Armas,1,human_name
Oscar J. Armengol,1,human_name
Alain G. Arnedo,1,human_name
Manuel J. Aroche,1,human_name
Luis E. Arocho,1,human_name
Julio R. Arocho Ramirez,1,human_name
Robert D. Arregui,1,human_name
Carlos  Arrellano,1,human_name
Alberto  Arreola-Albarran,1,human_name
Steven A. Arrey,1,human_name
Arturo A. Arriaga,1,human_name
Carlos  Arroyo,1,human_name
Johnny  Arroyo,1,human_name
Jonathan  Arroyo,1,human_name
Melvin H. Arroyo,1,human_name
Gerardo  Arroyo-Munoz,1,human_name
Johnny A. Arroyos,1,human_name
Ricardo  Arteaga,1,human_name
Alexander  Arteaga-Hernandez,1,human_name
Esteban D. Artidiello,1,human_name
Erie W. Artiles,1,human_name
Carlos J. Arzola,1,human_name
Misael A. Arzola,1,human_name
Pedro L. Arzola,1,human_name
Pedro L. Arzola,1,human_name
Rutilio  Arzola,1,human_name
Jesus  Aureoles,1,human_name
Esmildo  Avalos,1,human_name
Jose D. Avalos,1,human_name
Guillermo  Avalosruiz,1,human_name
David J. Avila,1,human_name
Felipe A. Avila,1,human_name
Gary  Avila,1,human_name
Jamie R. Avila,1,human_name
Miguel  Avila,1,human_name
Raymond  Avila,1,human_name
Hector M. Aviles,1,human_name
Jose  Aviles,1,human_name
Jose M. Aviles,1,human_name
Luis H. Aviles,1,human_name
Marcos  Aviles,1,human_name
Miguel  Aviles,1,human_name
Reynaldo A. Aviles,1,human_name
Vicente V. Aviles,1,human_name
Luis F. Avilez,1,human_name
Alnesto  Ayala,1,human_name
Josue  Ayala,1,human_name
Manuel A. Ayala,1,human_name
Luis E. Ayala-Gerena,1,human_name
Ruben  Ayala-Laies,1,human_name
Roberto  Ayala-Sanchez,1,human_name
Rafael  Aybar,1,human_name
Erik  Ayluardo,1,human_name
Miguel J. Azpeitia,1,human_name
Gilberto D. Bacallao,1,human_name
Maikel  Bacallao,1,human_name
Louis S. Baccari,1,human_name
David J. Badilla-Rodriguez,1,human_name
Alex C. Baez,1,human_name
Alfredo M. Baez,1,human_name
Anthony J. Baez,1,human_name
Carlos  Baez,1,human_name
Jason  Baez,1,human_name
Jorge  Baez,1,human_name
Jose J. Baez,1,human_name
Jose N. Baez,1,human_name
Justino T. Baez,1,human_name
Luis J. Baez,1,human_name
Victor A. Baez,1,human_name
William  Baez-Cartalla,1,human_name
Alejandro  Baez-Garcia,1,human_name
Juan G. Baez-Rivera,1,human_name
Jaime  Baeza,1,human_name
John P. Balaguer,1,human_name
Jose  Balbona,1,human_name
Pascacio B. Balderas,1,human_name
Juan M. Ballesteroz,1,human_name
Antonio F. Balta,1,human_name
Raul E. Banegas-Membran,1,human_name
Carlos L. Barada,1,human_name
Luis  Barahona,1,human_name
Juan J. Barajas,1,human_name
Abel  Barcelo,1,human_name
Hugo R. Barcena-Pineda,1,human_name
Jose M. Barco,1,human_name
Gabriel O. Barines,1,human_name
Alejandro  Barone,1,human_name
Juan  Barranco,1,human_name
Angel  Barreiro,1,human_name
Bryan R. Barrera,1,human_name
Cristian M. Barrera,1,human_name
Yohen  Barrera,1,human_name
Ariel  Barreras,1,human_name
Christopher  Barrientos,1,human_name
Eliezer  Barrientos,1,human_name
Emmanuel  Barrientos,1,human_name
Juan J. Barrientos,1,human_name
Juan M. Barrientos,1,human_name
Juan I. Barriera,1,human_name
Carlos E. Barrios,1,human_name
Guillermo Jr. Barrios,1,human_name
Manuel V. Barrios,1,human_name
Frutuoso  Barros,1,human_name
Jose A. Barroso,1,human_name
Julio  Barroso,1,human_name
Eduardo  Baskas,1,human_name
Angel L. Bastidas,1,human_name
Humberto  Batista,1,human_name
Reinaldo  Batista,1,human_name
Stephen A. Batista,1,human_name
Luis E. Batista-Hernandez,1,human_name
Tomas R. Battifora,1,human_name
Jose E. Bautista,1,human_name
Yovanny Z. Bautista,1,human_name
Raul Jr. Bayala,1,human_name
Angel  Beauchamps,1,human_name
Robert J. Beausejour,1,human_name
Steve  Belgrover,1,human_name
Anthony  Bellido-Carbonell,1,human_name
Vicente I. Beltramoreno,1,human_name
Andrew C. Beltran,1,human_name
Jesus S. Beltran,1,human_name
Manuel J. Beltran,1,human_name
Carlos  Benes,1,human_name
Abel J. Benitez,1,human_name
Astor L. Benitez,1,human_name
Elizel  Benitez,1,human_name
Nicolas  Benitez,1,human_name
Roman  Benitez,1,human_name
Francisco E. Benitez-Martinez,1,human_name
Manuel A. Benitez-Saldana,1,human_name
Michael  Bennett,1,human_name
Ricardo  Bentancourt,1,human_name
Andres  Berenger,1,human_name
Joselito J. Berganzo,1,human_name
Michael A. Beriguette,1,human_name
Edwin R. Bermudez,1,human_name
Johnny  Bermudez,1,human_name
Jose A. Bermudez,1,human_name
Luis A. Bermudez,1,human_name
Pablo M. Bermudez,1,human_name
Angel M. Bermudez-Morales,1,human_name
Eduardo J. Bermudez-Vargas,1,human_name
Cesar A. Bernal,1,human_name
Jesus R. Bernal,1,human_name
Enrique  Bernardez,1,human_name
Luis  Bernathe,1,human_name
Alex  Berrios,1,human_name
Luis R. Berrios,1,human_name
Javier  Berroa,1,human_name
Daniel  Besuglow,1,human_name
Alexander  Betancourt,1,human_name
Andres J. Betancourt,1,human_name
Edil C. Betancourt,1,human_name
Juan M. Betancourt,1,human_name
Mariano R. Betancourt,1,human_name
Victor  Betancourt,1,human_name
Frank  Betancourt-Rodriguez,1,human_name
Ruben D. Betancur,1,human_name
Juan A. Bezarez,1,human_name
Isander O. Birriel,1,human_name
Mailor O. Blanco,1,human_name
Pedro  Blanco,1,human_name
Otilio  Bocanegra,1,human_name
Iharo M. Bonano,1,human_name
Yosnel  Bonet,1,human_name
Joshua E. Bonilla,1,human_name
Junior L. Bonilla,1,human_name
David Jr. Bonilla-Alfanador,1,human_name
Eugenio  Bonilla-Flores,1,human_name
Eduardo D. Bono,1,human_name
Manuel D. Bordas,1,human_name
Juan A. Borden,1,human_name
Benigno Sr. Borges,1,human_name
Edgar A. Borges,1,human_name
Julio A. Borges,1,human_name
Roy A. Borges,1,human_name
Tomas A. Borges,1,human_name
David  Boria,1,human_name
Emilio  Borja-Nunez,1,human_name
Jairo  Borrego,1,human_name
Yulier  Borrego,1,human_name
Ovidio  Borroto,1,human_name
Rafael  Borroto,1,human_name
Miguel  Bosada,1,human_name
Benito M. Bracho,1,human_name
Ian A. Braunstein,1,human_name
Hector  Bravo,1,human_name
Vicente  Bravo,1,human_name
Brian  Brezinski,1,human_name
Antonio R. Briseno,1,human_name
Arnesto  Briseno,1,human_name
Carlos A. Brito,1,human_name
Jose  Brito,1,human_name
Wilbert  Brito,1,human_name
Andres B. Brotons,1,human_name
Pierre  Brunet,1,human_name
Yilberto  Bueno,1,human_name
Brandon R. Bulerin,1,human_name
Seth A. Bullen,1,human_name
Amardo  Burgohy,1,human_name
Agustin Jr. Burgos,1,human_name
Angel L. Burgos,1,human_name
Carlos G. Burgos,1,human_name
Edwin  Burgos,1,human_name
Gratto O. Burgos,1,human_name
Jeremy O. Burgos,1,human_name
Jose A. Burgos,1,human_name
Joshua  Burgos,1,human_name
Juan E. Burgos,1,human_name
Jorge  Burgos-Dedos,1,human_name
Rodrigo  Burgues,1,human_name
Luis  Burley,1,human_name
Anthony  Burquez,1,human_name
Kenneth  Burrosa,1,human_name
Jeremy D. Bustamonte,1,human_name
Raul  Busto,1,human_name
Marco A. Bustos,1,human_name
Orlando J. Bustos,1,human_name
Roberto G. Cabado,1,human_name
Bobby A. Caballero,1,human_name
Carlos  Caballero,1,human_name
Jose  Caballero,1,human_name
Jose B. Caballero,1,human_name
Billy E. Caballero Reyes,1,human_name
Carlos J. Caban,1,human_name
Norberto  Caban-Ramirez,1,human_name
Edwin F. Cabeza,1,human_name
Christian  Cabezas,1,human_name
Marco A. Cabrales,1,human_name
Alexis M. Cabrera,1,human_name
Armando C. Cabrera,1,human_name
Daniel  Cabrera,1,human_name
Humberto  Cabrera,1,human_name
Jesus  Cabrera,1,human_name
Jose R. Cabrera,1,human_name
Mario A. Cabrera,1,human_name
Ralph  Cabrera,1,human_name
Fernando  Cabreras,1,human_name
David  Cabreriza,1,human_name
Nelson  Caceres,1,human_name
Mateo S. Cadavid,1,human_name
Frank  Cadiz,1,human_name
Jose J. Caez,1,human_name
Luis A. Caez,1,human_name
Ramiro  Caez,1,human_name
Anthony D. Cafaro,1,human_name
Juan J. Cahuich-Santiago,1,human_name
Christopher  Cains,1,human_name
Juan C. Cala,1,human_name
David  Calderilla-Alcocer,1,human_name
Alexis S. Calderon,1,human_name
Antonio  Calderon,1,human_name
Edilsar  Calderon,1,human_name
Eliseo  Calderon,1,human_name
Hector E. Calderon,1,human_name
Osvaldo  Calderon,1,human_name
Richard  Calderon,1,human_name
Carlos  Calderon-Perez,1,human_name
Wilmer  Calero,1,human_name
Elvin L. Cales,1,human_name
Victor E. Cales-Ruiz,1,human_name
Richard  Calix,1,human_name
Risquermi  Callazo,1,human_name
Hyosvany  Calle,1,human_name
Abraham  Camacho,1,human_name
Alejandro R. Camacho,1,human_name
Carlos  Camacho,1,human_name
Eric M. Camacho,1,human_name
Gil  Camacho,1,human_name
Jesus  Camacho,1,human_name
Jomar M. Camacho,1,human_name
Michael  Camacho,1,human_name
Reinaldo  Camacho,1,human_name
Wilfredo  Camacho,1,human_name
Justo  Camacho-Villanueva,1,human_name
Luis L. Camejo,1,human_name
Luis R. Camejo,1,human_name
Marcos  Camejo,1,human_name
Juan A. Campos,1,human_name
Jorge  Campos-Reyes,1,human_name
Adrian S. Canal,1,human_name
Agustin Jr. Canales,1,human_name
Charles D. Canales,1,human_name
Eduardo  Canales,1,human_name
Carlos  Cancel,1,human_name
Carlos  Cancel,1,human_name
Pedro A. Canchola,1,human_name
Angel R. Cancio,1,human_name
Tony  Cancio,1,human_name
Melvin A. Candelario,1,human_name
Arturo  Cano,1,human_name
Jose R. Cano,1,human_name
Mario L. Cano,1,human_name
Roberto  Cantero,1,human_name
Frank R. Cantu,1,human_name
Troy  Caparro,1,human_name
Francisco  Capellan,1,human_name
Alexis X. Caraballo,1,human_name
Efrain  Caraballo,1,human_name
Johnel  Caraballo,1,human_name
Nelson  Caraballo,1,human_name
Victor A. Caraballo,1,human_name
Daniel  Carachure,1,human_name
Elias  Carbajal,1,human_name
Osny  Carbajal,1,human_name
Victor R. Carbone,1,human_name
Jesus  Carbonell,1,human_name
Freddy M. Carcamo,1,human_name
Hector L. Cardenas,1,human_name
Joe L. Cardenas,1,human_name
Juan J. Cardenas,1,human_name
Miguel  Cardenas,1,human_name
Wilfredo  Cardenas,1,human_name
Felix R. Cardenas-Casanova,1,human_name
Harold A. Cardenas-Valencia,1,human_name
Alexander  Cardona,1,human_name
Anthony  Cardona,1,human_name
Gabriel  Cardona,1,human_name
Gonzalo  Cardona,1,human_name
Joseph J. Cardona,1,human_name
Roberto  Cardoza,1,human_name
Jonathan  Carmona,1,human_name
Yamil  Carmona,1,human_name
Daniel  Carnet,1,human_name
Geraro  Carranza,1,human_name
Adam I. Carrasco,1,human_name
Jose A. Carrasquillo,1,human_name
Ulises  Carrazana,1,human_name
Eliezer  Carrazco,1,human_name
Felix  Carrazco,1,human_name
Juan  Carrillo,1,human_name
Santos  Carrillo,1,human_name
Anthony  Carrion,1,human_name
Lui G. Carrion,1,human_name
Nicholas J. Carrion,1,human_name
Rafael A. Carrion,1,human_name
Miguel A. Carrizales,1,human_name
Alberto  Cartagena,1,human_name
Richard  Cartagena,1,human_name
Yordany A. Casal,1,human_name
Augustin R. Casanas,1,human_name
David  Casanova,1,human_name
Efrain P. Casanova,1,human_name
Genaro  Casilla,1,human_name
Edwin A. Casillas,1,human_name
Wilson D. Casillas,1,human_name
Alejandro  Caso,1,human_name
Frank T. Castaneda,1,human_name
Jose R. Castaneda,1,human_name
Juan Jr. Castaneda,1,human_name
Michael  Castaneda,1,human_name
Oscar A. Castaneda,1,human_name
Oscar E. Castanon,1,human_name
Roemy  Castellano,1,human_name
Luis  Castellanos,1,human_name
Adrian  Castelllanos,1,human_name
Alejandro M. Castillo,1,human_name
Angel  Castillo,1,human_name
Christian J. Castillo,1,human_name
Gustavo  Castillo,1,human_name
Gustavo M. Castillo,1,human_name
Hector  Castillo,1,human_name
Javier E. Castillo,1,human_name
Jesus M. Castillo,1,human_name
Jorge A. Castillo,1,human_name
Juan B. Castillo,1,human_name
Manuel D. Castillo,1,human_name
Stalin  Castillo,1,human_name
Yan A. Castillo,1,human_name
Carlos A. Castro,1,human_name
Daniel  Castro,1,human_name
Enrique  Castro,1,human_name
Geronimo  Castro,1,human_name
Jaime H. Castro,1,human_name
Javier  Castro,1,human_name
Jose J. Castro,1,human_name
Juan  Castro,1,human_name
Matias G. Castro,1,human_name
Rene  Castro,1,human_name
Samuel  Castro,1,human_name
Jaime Jr. Cavazos,1,human_name
Mark N. Cavazos,1,human_name
Rogerio Jr. Cavazos,1,human_name
Julius R. Cavero,1,human_name
Octavio  Cazarez,1,human_name
Lazaro G. Ceballos,1,human_name
Miguel A. Ceballos-Gomez,1,human_name
Jordan  Cecil,1,human_name
Jorge L. Cedeno,1,human_name
Antonio C. Celedon,1,human_name
Alvaro M. Cendejas,1,human_name
Luis Jr. Centeno,1,human_name
Pascual P. Cepeda,1,human_name
Lester  Cepero,1,human_name
Jorge E. Cerda,1,human_name
Orlando R. Cerda,1,human_name
Anastacio M. Cerrito,1,human_name
Jorge  Cervantes,1,human_name
Carlos M. Cespedes,1,human_name
Luis M. Cespedes,1,human_name
Manuel A. Chaguaceda,1,human_name
Filiberto  Chaidez-Herrera,1,human_name
Domingo  Chamorro,1,human_name
Jeremia  Chaparro,1,human_name
Rodolfo  Chapman,1,human_name
Joe L. Chappa,1,human_name
Jonathan P. Charapata,1,human_name
Jose M. Charriez,1,human_name
Joshua R. Chavarria,1,human_name
Jason  Chaveco,1,human_name
Antonio R. Chavez,1,human_name
Armando P. Chavez,1,human_name
Daniel  Chavez,1,human_name
Erick  Chavez,1,human_name
Pedro A. Chavez,1,human_name
Carmelo  Chavez-Vazquez,1,human_name
Antonio V. Chaviano,1,human_name
Oliver R. Checo,1,human_name
Miguel  Chenard,1,human_name
Mark A. Cherico,1,human_name
John K. Chesnet,1,human_name
Jose A. Chevere,1,human_name
Javier A. Cheverez-Vazquez,1,human_name
Yeramis  Chinea,1,human_name
Gregorio  Chino-Ronquillo,1,human_name
Reinaldo S. Chirino,1,human_name
Jose M. Chirino-Hydes,1,human_name
Kevin G. Chirinos-Rivers,1,human_name
Rico  Cielo,1,human_name
Victor M. Cienfuegos,1,human_name
Josue J. Cifuentes,1,human_name
Josue N. Cifuentes,1,human_name
Victor A. Cintora,1,human_name
Christian  Cintron,1,human_name
Daniel  Cintron,1,human_name
Gamaliel A. Cintron,1,human_name
Joshua L. Cintron,1,human_name
Luis B. Cintron,1,human_name
Melvin  Cintron,1,human_name
Obed  Cintron,1,human_name
Peter  Cintron,1,human_name
Virgilio  Cintron,1,human_name
Jose A. Cintron-Resto,1,human_name
Juan H. Cirilo,1,human_name
Dony A. Cisneros,1,human_name
Gelacio  Cisneros,1,human_name
Pablo D. Cisneros,1,human_name
Rafael F. Cisneros,1,human_name
David  Cisneros-Orozco,1,human_name
Anthony  Clarke,1,human_name
Antony R. Claros-Alegria,1,human_name
Juan D. Classe,1,human_name
Angel L. Claudio-Foster,1,human_name
Jorge L. Claudio-Martinez,1,human_name
Javier  Codecido,1,human_name
Orlando  Collado,1,human_name
Hector O. Collaz0-Rivera,1,human_name
Alejandrino  Collazo,1,human_name
Angel L. Collazo,1,human_name
Angel L. Collazo,1,human_name
Ashmed S. Collazo,1,human_name
Freddy  Collazo,1,human_name
Jerry  Collazo,1,human_name
Jorge L. Collazo,1,human_name
Alesis  Colon,1,human_name
Angel M. Colon,1,human_name
Armando  Colon,1,human_name
Freddie A. Colon,1,human_name
Hector L. Colon,1,human_name
Javier  Colon,1,human_name
Jorge  Colon,1,human_name
Jose A. Colon,1,human_name
Jose M. Colon,1,human_name
Jose R. Colon,1,human_name
Joseph M. Colon,1,human_name
Joyce  Colon,1,human_name
Juan A. Colon,1,human_name
Juan G. Colon,1,human_name
Luis A. Colon,1,human_name
Luis A. Colon,1,human_name
Michael W. Colon,1,human_name
Pedro  Colon,1,human_name
Ricardo E. Colon,1,human_name
Ronald  Colon,1,human_name
Samuel M. Colon,1,human_name
Samuel P. Colon,1,human_name
Ruben O. Colon-Alicea,1,human_name
Joshuabner  Colon-Bonilla,1,human_name
Luis A. Colon-Gonzalez,1,human_name
Edgar M. Colon-Rivera,1,human_name
Marcos A. Colon-Vazquez,1,human_name
Hernan  Colonvazquez,1,human_name
Edgardo C. Colorado,1,human_name
Robert T. Comacho-Ruiz,1,human_name
Darryl N. Concepcion,1,human_name
Joseph W. Concepcion,1,human_name
Nelson A. Concepcion,1,human_name
Samuel  Concepcion,1,human_name
Ricardo D. Concepcion-Padilla,1,human_name
Luis J. Conde,1,human_name
Andres A. Consuegra,1,human_name
Alexander  Contreras,1,human_name
Daniel  Contreras,1,human_name
Edward  Contreras,1,human_name
Jorge  Contreras,1,human_name
Jose A. Contreras,1,human_name
Juan C. Contreras,1,human_name
Sergio L. Contreras,1,human_name
Jose J. Contreras-Garcia,1,human_name
Robert A. Corchado,1,human_name
Edward  Corcino,1,human_name
Charley  Cordero,1,human_name
Angel S. Cordova,1,human_name
Florentino  Cordova,1,human_name
Marlon  Cordova,1,human_name
Joseph A. Corelli,1,human_name
Omar A. Corojo,1,human_name
Auguste C. Corona,1,human_name
Sergio  Corona,1,human_name
Jose A. Coronado,1,human_name
Joshua  Coronado,1,human_name
Luis J. Coronado,1,human_name
Emmanuel  Corporan,1,human_name
Basilio J. Corrales,1,human_name
Carlos R. Corrales,1,human_name
Mario  Corrales,1,human_name
Adrian  Correa,1,human_name
Alejandro  Correa,1,human_name
Edgar  Correa,1,human_name
Jose A. Correa,1,human_name
Oliver  Correa,1,human_name
Joel O. Correa Alicea,1,human_name
Carlos  Correa-Sanchez,1,human_name
Alcides F. Cortes,1,human_name
Brian  Cortes,1,human_name
Carlos A. Cortes,1,human_name
Eli  Cortes,1,human_name
Gabriel A. Cortes,1,human_name
Mark  Cortes,1,human_name
Miguel A. Cortes,1,human_name
Reinaldo  Cortes,1,human_name
Timoteo E. Cortes,1,human_name
Isaac J. Cortez,1,human_name
Jose A. Cortez,1,human_name
Ramiro  Cortez,1,human_name
Samuel  Cortez,1,human_name
Luis F. Cosme,1,human_name
Daniel  Costa,1,human_name
William R. Coto,1,human_name
Jose M. Cotte,1,human_name
Alfredo  Cotto-Maldonado,1,human_name
Darrell W. Cowles,1,human_name
Carlos  Crespo,1,human_name
Christopher  Crespo,1,human_name
William D. Crespo,1,human_name
Michael D. Crespo-Cruz,1,human_name
Fermin  Crespo-Morales,1,human_name
Jose M. Crismatt,1,human_name
Stanley U. Crosdaile,1,human_name
Able D. Cruz,1,human_name
Anthony R. Cruz,1,human_name
Carlos J. Cruz,1,human_name
Carlos R. Cruz,1,human_name
Christian V. Cruz,1,human_name
Christopher J. Cruz,1,human_name
Danny  Cruz,1,human_name
Danny D. Cruz,1,human_name
David J. Cruz,1,human_name
Domieon  Cruz,1,human_name
Edwin  Cruz,1,human_name
Edwin  Cruz,1,human_name
Eli Jr. Cruz,1,human_name
Emanuel  Cruz,1,human_name
Ernesto  Cruz,1,human_name
Francisco  Cruz,1,human_name
Geronimo  Cruz,1,human_name
Gilberto  Cruz,1,human_name
Jessie  Cruz,1,human_name
John A. Cruz,1,human_name
Jorge C. Cruz,1,human_name
Jorge D. Cruz,1,human_name
Jose A. Cruz,1,human_name
Jose C. Cruz,1,human_name
Jose J. Cruz,1,human_name
Jose J. Cruz,1,human_name
Jose L. Cruz,1,human_name
Jose M. Cruz,1,human_name
Junior M. Cruz,1,human_name
Luis  Cruz,1,human_name
Luis A. Cruz,1,human_name
Martin  Cruz,1,human_name
Nathaniel  Cruz,1,human_name
Nelson C. Cruz,1,human_name
Onesimo L. Cruz,1,human_name
Oscar L. Cruz,1,human_name
Osvaldo D. Cruz,1,human_name
Richard D. Cruz,1,human_name
Roberto Jr. Cruz,1,human_name
Salvador  Cruz,1,human_name
Steve  Cruz,1,human_name
Steven  Cruz,1,human_name
Victor V. Cruz,1,human_name
Victor  Cruz-Adolfo,1,human_name
Roberto  Cruz-Betanzos,1,human_name
Juan P. Cruz-Figueroa,1,human_name
Epigmenio  Cruz-Ruiz,1,human_name
Emilio D. Cuamonroy,1,human_name
