str_of_words,is_person,type
Chuck Norris,1,human_name
Wilhelm II,1,human_name
Bruce Willis,1,human_name
Arnold Schwarzenegger,1,human_name
Sasha Grey,1,human_name
Norma Stitz,1,human_name
Louis de Funès,1,human_name
Bourvil,1,human_name
Jaroslav Hašek,1,human_name
Lech Kaczyński,1,human_name
Daniel Morgan,1,human_name
Geronimo,1,human_name
Elton John,1,human_name
Michael Jackson,1,human_name
Alexander Lukashenko,1,human_name
Antoine de Saint-Exupéry,1,human_name
"Sir John Barrow, 1st Baronet",1,human_name
Amy Johnson,1,human_name
Mike Oldfield,1,human_name
Willoughby Newton,1,human_name
Mack Wilberg,1,human_name
Charlemagne,1,human_name
Charles Maurras,1,human_name
Guy Teissier,1,human_name
Livia Ana Tătaru,1,human_name
Georg Henrik Lybecker,1,human_name
Francis van Bossuit,1,human_name
Patrick Ricard,1,human_name
Francis Coventry,1,human_name
Phil Hill,1,human_name
Geoffrey Dear,1,human_name
Graham Hill,1,human_name
Jim Clark,1,human_name
John Surtees,1,human_name
Conrad Wahn,1,human_name
Denny Hulme,1,human_name
Jackie Stewart,1,human_name
Geoffrey Arend,1,human_name
Friedrich Wilhelm Grund,1,human_name
William Terry,1,human_name
Jochen Rindt,1,human_name
James K. Gibson,1,human_name
Allen Sheppard,1,human_name
Tom Biss,1,human_name
Elisha E. Meredith,1,human_name
Henry P. Alexander,1,human_name
Hubert Clifford,1,human_name
Todd Russell Platts,1,human_name
David Cairns,1,human_name
Marit Paulsen,1,human_name
Michael Shaw,1,human_name
John Gregg,1,human_name
Leonid Razvozzhayev,1,human_name
Gilles-Éric Séralini,1,human_name
Ernst Tiburzy,1,human_name
Charles Martel,1,human_name
Yukiko Kobayashi,1,human_name
Simon Lohet,1,human_name
Rufus R. Jones,1,human_name
George Orwell,1,human_name
Ptolemy IX Lathyros,1,human_name
Ptolemy X Alexander I,1,human_name
Ptolemy VIII Physcon,1,human_name
Amelia Earhart,1,human_name
Antiochus IV Epiphanes,1,human_name
Seleucus IV Philopator,1,human_name
Antiochus III the Great,1,human_name
Seleucus III Ceraunus,1,human_name
Seleucus II Callinicus,1,human_name
Anne-Sophie Mutter,1,human_name
Steffen Wöller,1,human_name
Franciszek Karpiński,1,human_name
Jack Angel,1,human_name
Emil Rilke,1,human_name
Pierre Aïm,1,human_name
Ashton Rome,1,human_name
Benoît Potier,1,human_name
Mohamed Sheikh,1,human_name
Aleksandr Kanaki,1,human_name
Justin Chadwick,1,human_name
Dennis Lawrence,1,human_name
C.K. Vineeth,1,human_name
Ahmad Heryawan,1,human_name
Quentin Tarantino,1,human_name
Galina Zybina,1,human_name
Laurent Dauthuille,1,human_name
George Sand,1,human_name
Etienne-Barthélémy Garnier,1,human_name
Ton Sijbrands,1,human_name
Piet Roozenburg,1,human_name
Albert II,1,human_name
Albert II,1,human_name
Kevin Rudolf,1,human_name
Grace Kelly,1,human_name
Jeffrey Garcia,1,human_name
Jacqueline Cochran,1,human_name
V. P. Kalairajan,1,human_name
Ramesses IX,1,human_name
Paul von Rennenkampf,1,human_name
George Zorab,1,human_name
Rosearik Rikki Simons,1,human_name
Ramesses X,1,human_name
Paul Simon,1,human_name
Tara Strong,1,human_name
Duke Ellington,1,human_name
Richard Steven Horvitz,1,human_name
Tony Barbieri,1,human_name
Art Garfunkel,1,human_name
CeeLo Green,1,human_name
Kayla Ewell,1,human_name
Woody Guthrie,1,human_name
Ramesses V,1,human_name
Kim Carnes,1,human_name
Chris Rock,1,human_name
Adam Carolla,1,human_name
Franciszek Smuda,1,human_name
Louis Aragon,1,human_name
Elsa Triolet,1,human_name
T-killah,1,human_name
Patrice O'Neal,1,human_name
George Bournoutian,1,human_name
Claire Holt,1,human_name
Jérôme Neuville,1,human_name
Felix Baumgartner,1,human_name
Ned Beatty,1,human_name
Adam de la Halle,1,human_name
Julian McMahon,1,human_name
James Coburn,1,human_name
Bernard Lacombe,1,human_name
Miley Cyrus,1,human_name
Fleury Di Nallo,1,human_name
Serge Chiesa,1,human_name
Jean-Michel Aulas,1,human_name
Rodolphe Töpffer,1,human_name
Michel Platini,1,human_name
Adémar de Chabannes,1,human_name
Tom DeLonge,1,human_name
Mark Hoppus,1,human_name
Raymond of Aguilers,1,human_name
Dudo of Saint-Quentin,1,human_name
Richard Barbieri,1,human_name
Anne Moreau-Vagnon,1,human_name
Theophanes of Byzantium,1,human_name
Cvijetin Todić,1,human_name
Guibert of Nogent,1,human_name
Ante Bilobrk,1,human_name
Jon Abrahams,1,human_name
Peter Abelard,1,human_name
Publius Flavius Vegetius Renatus,1,human_name
Chrétien de Troyes,1,human_name
Alain de Lille,1,human_name
Theopompus,1,human_name
Albert of Aix,1,human_name
Alberich of Reims,1,human_name
Marina Fernandez,1,human_name
Đorđe Gagić,1,human_name
Rodger Bumpass,1,human_name
Andreas Capellanus,1,human_name
Arnaut Daniel,1,human_name
Jimmy Bennett,1,human_name
Melissa Fahn,1,human_name
Carlos Pellicer,1,human_name
Florencia de Saracho,1,human_name
Mr. Lawrence,1,human_name
Alpha Condé,1,human_name
Faure Gnassingbé,1,human_name
Eric Bana,1,human_name
Emily Dickinson,1,human_name
Pius VIII,1,human_name
Benedict XV,1,human_name
Thomas of Metsoph,1,human_name
Franz Beckenbauer,1,human_name
Troian Bellisario,1,human_name
Joachim Löw,1,human_name
Peter Jackson,1,human_name
Jennette McCurdy,1,human_name
Federico Gamboa,1,human_name
Clancy Brown,1,human_name
Stefanie Heinzmann,1,human_name
Zach Gilford,1,human_name
Anna Faris,1,human_name
Mitt Romney,1,human_name
Beatritz de Dia,1,human_name
Vince Gilligan,1,human_name
Bernart de Ventadorn,1,human_name
Bram Moszkowicz,1,human_name
Béroul,1,human_name
Chloë Grace Moretz,1,human_name
Bertran de Born,1,human_name
Bernard Katz,1,human_name
Alison Lohman,1,human_name
Jonathan Winters,1,human_name
Daniel Craig,1,human_name
Sean Connery,1,human_name
Laura Ludwig,1,human_name
Sara Goller,1,human_name
Anne Frank,1,human_name
Jonas Reckermann,1,human_name
Julius Brink,1,human_name
Rajiv Gandhi,1,human_name
Raúl Albiol,1,human_name
Confucius,1,human_name
Sarah Bernhardt,1,human_name
Marlene Dietrich,1,human_name
Marilyn Monroe,1,human_name
Corbin Bleu,1,human_name
Francesco Filelfo,1,human_name
Mohamed Morsi,1,human_name
Barbra Streisand,1,human_name
Mary Stewart,1,human_name
Matthew Kneale,1,human_name
Paul Otto,1,human_name
Joan Lorring,1,human_name
Margaret Wycherly,1,human_name
Andre de Kruijff,1,human_name
Jean-Jacques Kieffer,1,human_name
Claude Debussy,1,human_name
Manfred von Richthofen,1,human_name
Moncef Marzouki,1,human_name
Charles II de Croÿ,1,human_name
Le Corbusier,1,human_name
"Elizabeth Smith-Stanley, Countess of Derby",1,human_name
M. J. Hyland,1,human_name
Yassine Benzia,1,human_name
John Hamilton,1,human_name
Porfirio Lobo Sosa,1,human_name
Corey Dillon,1,human_name
Júnior César Moreira da Cunha,1,human_name
Manoel da Costa Ataíde,1,human_name
Antal Ádám,1,human_name
Jenő Ábel,1,human_name
Yves Mariot,1,human_name
Ernst Mielck,1,human_name
Roy Budd,1,human_name
Karl Bryullov,1,human_name
Anthony Sweijs,1,human_name
Solko van den Bergh,1,human_name
András Fáy,1,human_name
Ella Gjømle,1,human_name
Marie-Jean-Léon d'Hervey de Saint Denys,1,human_name
Michele Pellizzer,1,human_name
Nicholas Prokopievich Miholaps,1,human_name
Greg Merson,1,human_name
Roman Matveevich Semashkevich,1,human_name
Lady Ann Cunningham,1,human_name
Rosa Valetti,1,human_name
Jana Šenková,1,human_name
Marcel Doret,1,human_name
Rafał Bigus,1,human_name
Tomasz Jankowski,1,human_name
Maciej Zieliński,1,human_name
Eugene Kaspersky,1,human_name
Chris Hooijkaas,1,human_name
Jan de Kreek,1,human_name
Anne Hamilton,1,human_name
Ron Howard,1,human_name
Marcus Ravenswaaij,1,human_name
Uilke Vuurman,1,human_name
"William Hamilton, Duke of Hamilton",1,human_name
Francis Marrash,1,human_name
Jimmy Kimmel,1,human_name
Eugenio Calabi,1,human_name
"Isabella I, Queen of Armenia",1,human_name
Birger Kildal,1,human_name
Wang Tao,1,human_name
Otto Richard Kierulf,1,human_name
Larry Page,1,human_name
Jason Lee,1,human_name
Herman Melville,1,human_name
Emperor Taizu of Liao,1,human_name
Taizong,1,human_name
Emperor Shizong of Liao,1,human_name
Emperor Muzong of Liao,1,human_name
Emperor Jingzong of Liao,1,human_name
Emperor Shengzong of Liao,1,human_name
Emperor Xingzong of Liao,1,human_name
Emperor Daozong of Liao,1,human_name
Emperor Tianzuo of Liao,1,human_name
Mette Frederiksen,1,human_name
Abel Xavier,1,human_name
Britta Thomsen,1,human_name
Elder Paisios of Mount Athos,1,human_name
James Meredith,1,human_name
Emperor Taizu of Jin,1,human_name
Emperor Modi of Jin,1,human_name
Emperor Taizong of Jin,1,human_name
Emperor Xizong of Jin,1,human_name
Emperor Hailingwang of Jin,1,human_name
Emperor Shizong of Jin,1,human_name
Emperor Zhangzong of Jin,1,human_name
Wanyan Yongji,1,human_name
Emperor Xuanzong of Jin,1,human_name
Emperor Aizong of Jin,1,human_name
Miranda Cosgrove,1,human_name
Celine Dion,1,human_name
Eugen Polanski,1,human_name
Mustafa Kemal Atatürk,1,human_name
Ramesses VI,1,human_name
Bertrand de Bar-sur-Aube,1,human_name
Blondel de Nesle,1,human_name
Jean Bodel,1,human_name
Gace Brulé,1,human_name
Walter of Châtillon,1,human_name
Le Chastelain de Couci,1,human_name
Raimbaut of Orange,1,human_name
Huang Xianfan,1,human_name
Tibors de Sarenom,1,human_name
François-Édouard Picot,1,human_name
Edward II of England,1,human_name
Salh d'Escola,1,human_name
Folquet de Marselha,1,human_name
Graindor de Douai,1,human_name
Jaufre Rudel,1,human_name
Hippocrates,1,human_name
Peire Vidal,1,human_name
Hugh Primas,1,human_name
Laurent Mourguet,1,human_name
Bill Gates,1,human_name
Adolf Butenandt,1,human_name
Vinko Kambič,1,human_name
Charles Lyell,1,human_name
Harm Wiersma,1,human_name
Guntis Valneris,1,human_name
Roman Jerala,1,human_name
Boris Sket,1,human_name
Matija Gogala,1,human_name
Franc Gubenšek,1,human_name
Jovan Hadži,1,human_name
Fran Jesenko,1,human_name
Boris Kryštufek,1,human_name
"William IX, Duke of Aquitaine",1,human_name
Ernest Mayer,1,human_name
Gilles de Corbeil,1,human_name
Ernst Mayr,1,human_name
Gilles de Paris,1,human_name
Gautier de Coincy,1,human_name
Vital de Blois,1,human_name
Štefan Michieli,1,human_name
Geoffrey of Villehardouin,1,human_name
Narcis Mršić,1,human_name
Maria de Ventadorn,1,human_name
Anton Polenec,1,human_name
Kazimir Tarman,1,human_name
Maks Wraber,1,human_name
Tone Wraber,1,human_name
Thibaud d'Étampes,1,human_name
Robert the Monk,1,human_name
Robert de Boron,1,human_name
Wace,1,human_name
David Bowie,1,human_name
Rigord,1,human_name
Louis Blériot,1,human_name
Albéric de Pisançon,1,human_name
Peire Rogier,1,human_name
Francisco de Goya,1,human_name
Sara Simeoni,1,human_name
Greta Garbo,1,human_name
Pietro Mennea,1,human_name
Eddy Ottoz,1,human_name
Antonietta Di Martino,1,human_name
Isabella Teotochi Albrizzi,1,human_name
Rudolf Feustel,1,human_name
Daniele Greco,1,human_name
Antonio Canova,1,human_name
Luigi Bailo,1,human_name
Bartolomeo Coghetto,1,human_name
Andrea del Sarto,1,human_name
Salvador Dalí,1,human_name
Albrecht Dürer,1,human_name
Vittore Carpaccio,1,human_name
Vincent van Gogh,1,human_name
Giovanni Giocondo,1,human_name
Katsushika Hokusai,1,human_name
Marloes Horst,1,human_name
Frida Kahlo,1,human_name
Henri Matisse,1,human_name
Pinturicchio,1,human_name
Michelangelo,1,human_name
Pablo Picasso,1,human_name
Antonello da Messina,1,human_name
Raphael,1,human_name
Rembrandt,1,human_name
Peter Paul Rubens,1,human_name
Mimar Sinan,1,human_name
Andy Warhol,1,human_name
Frank Lloyd Wright,1,human_name
Eminem,1,human_name
Marie de France,1,human_name
Mahieu de Gant,1,human_name
Mahieu le Juif,1,human_name
Aimeric de Peguilhan,1,human_name
Odo of Deuil,1,human_name
Fulcher of Chartres,1,human_name
Hugh of Fouilloy,1,human_name
Gautier d'Arras,1,human_name
Gui de Cambrai,1,human_name
Guiot de Provins,1,human_name
John of Hauville,1,human_name
Hélinand of Froidmont,1,human_name
Héloïse d’Argenteuil,1,human_name
Hugues III d'Oisy,1,human_name
Conon de Béthune,1,human_name
Lambert of Ardres,1,human_name
Fra Angelico,1,human_name
Sandro Botticelli,1,human_name
Abu Nuwas,1,human_name
Hans Christian Andersen,1,human_name
Matsuo Bashō,1,human_name
Lord Byron,1,human_name
Andrea Mantegna,1,human_name
Miguel de Cervantes,1,human_name
Geoffrey Chaucer,1,human_name
Anton Chekhov,1,human_name
Charles Dickens,1,human_name
Philippe Pétain,1,human_name
Adolphe Thiers,1,human_name
Pierre-Joseph Proudhon,1,human_name
Peter Kropotkin,1,human_name
Shelly-Ann Fraser-Pryce,1,human_name
Carmelita Jeter,1,human_name
Veronica Campbell-Brown,1,human_name
Allyson Felix,1,human_name
Sanya Richards-Ross,1,human_name
Christine Ohuruogu,1,human_name
DeeDee Trotter,1,human_name
Che Guevara,1,human_name
Masaccio,1,human_name
Novak Djokovic,1,human_name
Mao Zedong,1,human_name
José Bové,1,human_name
Mariya Savinova,1,human_name
Dan O'Brien,1,human_name
Piero della Francesca,1,human_name
Pietro Perugino,1,human_name
Jean-Luc Mélenchon,1,human_name
Caster Semenya,1,human_name
Aslı Çakır Alptekin,1,human_name
Maryam Yusuf Jamal,1,human_name
Meseret Defar,1,human_name
